transaction_id,account_id,customer_name,address,account_type,timestamp,amount,channel,merchant,device_id,ip_country,ip_city,customer_tenure_days,prior_avg_txn_amount,risk_score,flagged,signals,recommended_action,confidence,reasoning,injected_fraud_pattern
TXN009746,ACC000652,Sanjay Desai,"Koramangala, Hyderabad - 729006",Current,2026-06-04T22:25:32.312959,173634.51,IMPS,HDFC Credit Card Payment,DEV-279787,KY,Unknown,336,74944.55,40,False,"IP geography mismatch (KY, usually IN)",,,,geo_mismatch
TXN009747,ACC001666,Neha Mehta,"Banjara Hills, Kolkata - 572769",NRI,2026-07-11T09:00:19.291147,4563.6,NEFT,IRCTC,DEV-818537,IN,Kolkata,122,4245.86,0,False,,,,,
TXN009748,ACC000759,Karan Chatterjee,"Aundh, Delhi - 588508",Savings,2026-05-27T15:55:51.767044,8980.15,UPI,Salary Credit - Employer,DEV-584734,IN,Delhi,1555,7190.65,0,False,,,,,
TXN009749,ACC000191,Pooja Reddy,"Vasant Kunj, Kolkata - 512022",Salary,2026-07-13T07:53:08.302128,309.59,UPI,Salary Credit - Employer,DEV-441716,IN,Kolkata,1672,1522.77,0,False,,,,,
TXN009750,ACC001922,Sanjay Joshi,"Aundh, Delhi - 660544",Savings,2026-06-27T02:05:34.448614,3195.08,UPI,HDFC Credit Card Payment,DEV-729515,IN,Delhi,94,6446.1,20,False,unusual transaction hour (02:00),,,,
TXN009751,ACC000627,Arjun Chatterjee,"Salt Lake, Mumbai - 330189",Salary,2026-06-14T22:51:09.071695,71364.26,UPI,Flipkart,DEV-781298,IN,Mumbai,2344,56476.86,0,False,,,,,
TXN009752,ACC001810,Shalini Bose,"Alwarpet, Pune - 651403",Savings,2026-06-20T11:37:49.010992,262.7,UPI,Flipkart,DEV-235022,IN,Pune,2429,315.59,0,False,,,,,
TXN009753,ACC001430,Vikram Sharma,"Alwarpet, Kolkata - 330628",Savings,2026-07-20T22:29:46.022110,740.32,UPI,DMart,DEV-502680,IN,Kolkata,2060,637.36,0,False,,,,,
TXN009754,ACC000900,Rajesh Sharma,"HSR Layout, Delhi - 486785",Current,2026-07-19T00:38:26.121974,7313.45,NEFT,Netflix India,DEV-444406,IN,Delhi,121,8838.03,0,False,,,,,
TXN009755,ACC000966,Deepak Desai,"Vasant Kunj, Pune - 736176",Savings,2026-06-12T18:11:25.543664,82814.75,Card,BSES Electricity Bill,DEV-610699,IN,Pune,333,77382.56,0,False,,,,,
TXN009756,ACC000182,Kavita Desai,"Banjara Hills, Hyderabad - 691353",Current,2026-07-07T17:31:57.945469,10455.19,UPI,LIC Premium,DEV-180674,IN,Hyderabad,191,11779.31,0,False,,,,,
TXN009757,ACC002148,Kavita Patel,"Ballygunge, Hyderabad - 375597",Salary,2026-05-07T01:06:52.105771,5357.96,UPI,Petrol Pump - HP,DEV-339826,IN,Hyderabad,56,6329.34,20,False,unusual transaction hour (01:00),,,,
TXN009758,ACC000752,Priya Mehta,"Alwarpet, Kolkata - 714841",Savings,2026-05-27T14:10:51.808995,1603.75,UPI,HDFC Credit Card Payment,DEV-124835,IN,Kolkata,1722,1813.72,0,False,,,,,
TXN009759,ACC002128,Manoj Joshi,"Andheri West, Pune - 558007",Savings,2026-07-07T16:31:08.740719,1030.9,NEFT,BigBasket,DEV-491660,IN,Pune,111,1568.25,0,False,,,,,
TXN009760,ACC001726,Karan Kumar,"Powai, Bengaluru - 223677",Savings,2026-06-29T05:35:32.881480,40148.14,NEFT,Metro Card Recharge,DEV-244756,IN,Bengaluru,1654,56392.04,0,False,,,,,
TXN009761,ACC000527,Priya Gupta,"HSR Layout, Kolkata - 693616",Savings,2026-06-28T20:12:50.780280,18433.73,UPI,BSES Electricity Bill,DEV-380951,IN,Kolkata,1129,14507.52,0,False,,,,,
TXN009762,ACC000856,Sunita Kumar,"Indiranagar, Kolkata - 868654",Current,2026-05-23T14:53:21.445117,55925.0,UPI,DMart,DEV-627953,IN,Kolkata,106,79500.76,0,False,,,,,
TXN009763,ACC001784,Anjali Bose,"Koramangala, Bengaluru - 617287",Savings,2026-06-23T22:01:55.017386,18691.64,UPI,Uber,DEV-489016,IN,Bengaluru,1717,25911.81,0,False,,,,,
TXN009764,ACC000225,Manoj Verma,"Alwarpet, Delhi - 577309",Savings,2026-05-12T10:27:17.333005,27486.91,NEFT,Petrol Pump - HP,DEV-758015,IN,Delhi,1737,61301.01,0,False,,,,,
TXN009765,ACC002145,Anjali Rao,"Vasant Kunj, Chennai - 860515",Current,2026-07-14T21:54:34.994119,1158.58,IMPS,IRCTC,DEV-479212,IN,Chennai,1800,1604.24,0,False,,,,,
TXN009766,ACC000022,Neha Chatterjee,"Aundh, Pune - 398830",Salary,2026-06-28T00:47:47.909227,6145.24,POS,Petrol Pump - HP,DEV-172132,IN,Pune,318,8576.5,0,False,,,,,
TXN009767,ACC000063,Arjun Verma,"Gachibowli, Ahmedabad - 156837",Current,2026-05-22T15:40:17.064967,6205.48,Card,Amazon India,DEV-789606,IN,Ahmedabad,1398,408.66,55,True,amount 15.2x above account average,Route to Analyst,50,Flagged by rule-based signals; detailed reasoning unavailable for this record.,amount_spike
TXN009768,ACC001235,Arjun Verma,"HSR Layout, Pune - 326632",Savings,2026-07-01T15:09:45.440970,11957.77,Card,Housing Society Maintenance,DEV-350417,IN,Pune,61,10308.06,0,False,,,,,
TXN009769,ACC000729,Anjali Gupta,"Malviya Nagar, Kolkata - 369845",Salary,2026-07-23T21:04:26.453352,97618.3,IMPS,BSES Electricity Bill,DEV-211613,IN,Kolkata,1088,78619.56,0,False,,,,,
TXN009770,ACC001478,Rohit Patel,"Kothrud, Kolkata - 380670",Current,2026-06-10T12:15:29.506146,12704.06,UPI,Metro Card Recharge,DEV-190678,IN,Kolkata,193,14178.19,0,False,,,,,
TXN009771,ACC001624,Rajesh Desai,"Vasant Kunj, Hyderabad - 710276",Savings,2026-05-23T07:35:24.666738,5054.97,UPI,Amazon India,DEV-702673,IN,Hyderabad,134,7344.51,0,False,,,,,
TXN009772,ACC001160,Divya Desai,"HSR Layout, Chennai - 159667",Salary,2026-06-22T13:00:27.111998,576.04,Card,HDFC Credit Card Payment,DEV-912610,IN,Chennai,183,492.4,0,False,,,,,
TXN009773,ACC001723,Divya Pillai,"Kothrud, Bengaluru - 292319",Salary,2026-07-15T22:16:47.753038,262045.22,IMPS,Amazon India,DEV-242228,KY,Unknown,456,73809.63,58,True,"amount 3.6x above account average; IP geography mismatch (KY, usually IN)",Route to Analyst,50,Flagged by rule-based signals; detailed reasoning unavailable for this record.,geo_mismatch
TXN009774,ACC001539,Anjali Patel,"Alwarpet, Bengaluru - 872982",Savings,2026-05-09T15:11:45.824883,697.08,UPI,Amazon India,DEV-466296,IN,Bengaluru,145,1411.45,0,False,,,,,
TXN009775,ACC000518,Meera Singh,"Banjara Hills, Mumbai - 683707",Savings,2026-06-24T12:14:22.475497,7767.12,NEFT,Local Kirana Store,DEV-137728,IN,Mumbai,46,6089.27,0,False,,,,,
TXN009776,ACC000247,Priya Singh,"Powai, Kolkata - 695048",Current,2026-05-17T07:37:13.956364,22348.76,UPI,Flipkart,DEV-101885,IN,Kolkata,1083,23277.64,0,False,,,,,
TXN009777,ACC001622,Sunita Patel,"Alwarpet, Pune - 186488",Savings,2026-05-03T10:42:14.446318,604.97,POS,Reliance Retail,DEV-858133,IN,Pune,2474,1431.73,0,False,,,,,
TXN009778,ACC001834,Manoj Sharma,"Gachibowli, Ahmedabad - 315338",Salary,2026-07-26T13:04:03.022480,11660.55,Card,Airtel Recharge,DEV-677234,IN,Ahmedabad,1878,12748.06,0,False,,,,,
TXN009779,ACC000412,Priya Reddy,"HSR Layout, Chennai - 191962",Savings,2026-05-08T14:29:15.263286,72100.63,UPI,Rent Payment - Landlord,DEV-412938,IN,Chennai,590,58354.78,0,False,,,,,
TXN009780,ACC001757,Meera Nair,"Powai, Hyderabad - 107054",Salary,2026-07-12T12:54:01.614408,207214.0,UPI,Uber,DEV-773138,VN,Unknown,2128,64691.28,58,True,"amount 3.2x above account average; IP geography mismatch (VN, usually IN)",Route to Analyst,50,Flagged by rule-based signals; detailed reasoning unavailable for this record.,geo_mismatch
TXN009781,ACC001354,Deepak Nair,"Powai, Pune - 218432",Savings,2026-05-15T19:46:11.310158,20327.92,IMPS,Amazon India,DEV-177440,IN,Pune,107,10102.11,0,False,,,,,
TXN009782,ACC001117,Neha Pillai,"Alwarpet, Hyderabad - 170064",Savings,2026-05-18T17:45:54.433509,10392.0,IMPS,Flipkart,DEV-684443,IN,Hyderabad,112,7799.33,0,False,,,,,
TXN009783,ACC000695,Priya Nair,"Kothrud, Pune - 203818",Savings,2026-06-10T09:22:40.323542,10485.35,Card,HDFC Credit Card Payment,DEV-735617,IN,Pune,937,8794.66,0,False,,,,,
TXN009784,ACC002098,Neha Bose,"Ballygunge, Bengaluru - 838587",Savings,2026-05-18T17:38:32.802016,1549.82,POS,LIC Premium,DEV-865455,IN,Bengaluru,642,1492.99,0,False,,,,,
TXN009785,ACC001125,Kavita Gupta,"Aundh, Pune - 439910",Savings,2026-06-13T22:40:07.336823,10252.69,UPI,Zomato,DEV-723309,IN,Pune,302,5486.75,0,False,,,,,
TXN009786,ACC001387,Sunita Kumar,"Banjara Hills, Pune - 252783",Salary,2026-06-21T11:48:39.930582,14884.15,Card,LIC Premium,DEV-684104,IN,Pune,110,18209.45,0,False,,,,,
TXN009787,ACC000650,Pooja Joshi,"Salt Lake, Pune - 211028",Savings,2026-07-14T21:27:09.197327,32380.21,NEFT,LIC Premium,DEV-226672,IN,Pune,197,14146.26,0,False,,,,,
TXN009788,ACC000147,Arjun Nair,"Ballygunge, Hyderabad - 607699",Savings,2026-07-02T11:29:59.453222,70243.24,IMPS,BSES Electricity Bill,DEV-774558,IN,Hyderabad,2247,71397.54,0,False,,,,,
TXN009789,ACC001084,Rohit Iyer,"Alwarpet, Bengaluru - 166980",Savings,2026-06-21T09:44:10.951098,17504.05,IMPS,Metro Card Recharge,DEV-158572,IN,Bengaluru,506,17559.8,0,False,,,,,
TXN009790,ACC001182,Rohit Patel,"HSR Layout, Mumbai - 750475",Savings,2026-07-16T04:25:46.452087,7394.66,POS,HDFC Credit Card Payment,DEV-860548,IN,Mumbai,741,12485.82,20,False,unusual transaction hour (04:00),,,,
TXN009791,ACC001158,Meera Rao,"Andheri West, Kolkata - 720434",Savings,2026-06-14T08:08:42.124850,5629.59,UPI,Amazon India,DEV-623107,IN,Kolkata,155,5538.45,0,False,,,,,
TXN009792,ACC000798,Arjun Iyer,"Aundh, Delhi - 552432",Savings,2026-07-18T10:42:59.770638,5944.92,POS,Zomato,DEV-224074,IN,Delhi,1131,10604.51,0,False,,,,,
TXN009793,ACC000355,Pooja Joshi,"Jubilee Hills, Bengaluru - 398433",Current,2026-05-06T17:28:50.371167,92983.12,UPI,Ola,DEV-308622,IN,Bengaluru,1420,71378.96,0,False,,,,,
TXN009794,ACC001701,Meera Chatterjee,"Banjara Hills, Kolkata - 893701",Savings,2026-07-28T07:29:22.107764,25807.8,UPI,Apollo Pharmacy,DEV-934471,IN,Kolkata,1116,26917.82,0,False,,,,,
TXN009795,ACC000494,Karan Patel,"Aundh, Chennai - 423050",Savings,2026-06-18T17:33:34.365121,1695.26,POS,IRCTC,DEV-398477,IN,Chennai,214,1488.73,0,False,,,,,
TXN009796,ACC000376,Sanjay Reddy,"Gachibowli, Chennai - 772036",Savings,2026-05-04T08:03:24.779546,59152.33,IMPS,Local Kirana Store,DEV-396882,IN,Chennai,305,50845.41,0,False,,,,,
TXN009797,ACC002177,Sunita Pillai,"Banjara Hills, Mumbai - 282695",Current,2026-07-04T12:32:38.095180,1571.58,UPI,HDFC Credit Card Payment,DEV-521033,IN,Mumbai,1384,1511.53,0,False,,,,,
TXN009798,ACC001218,Rohit Joshi,"Indiranagar, Pune - 679104",Savings,2026-06-13T13:07:16.217937,111507.9,POS,School Fee Payment,DEV-177775,IN,Pune,122,70789.71,0,False,,,,,
TXN009799,ACC000290,Anjali Kumar,"Banjara Hills, Kolkata - 685466",Savings,2026-07-02T16:38:17.967939,71711.71,UPI,IRCTC,DEV-809147,IN,Kolkata,203,46325.43,0,False,,,,,
TXN009800,ACC000321,Arjun Rao,"HSR Layout, Bengaluru - 664781",Salary,2026-07-23T09:34:27.877077,6307.36,UPI,School Fee Payment,DEV-966589,IN,Bengaluru,1616,4285.01,0,False,,,,,
TXN009801,ACC001844,Manoj Mehta,"Aundh, Hyderabad - 547062",Savings,2026-06-19T08:39:29.372094,4874.04,UPI,Uber,DEV-943366,IN,Hyderabad,260,3847.61,0,False,,,,,
TXN009802,ACC000421,Sanjay Desai,"Vasant Kunj, Bengaluru - 132687",Current,2026-05-15T07:45:13.286147,7083.72,UPI,Uber,DEV-169429,IN,Bengaluru,191,6312.35,0,False,,,,,
TXN009803,ACC001947,Ritu Chatterjee,"Vasant Kunj, Mumbai - 461642",Salary,2026-07-04T13:15:22.855816,82070.61,UPI,Ola,DEV-800585,IN,Mumbai,2386,75769.68,0,False,,,,,
TXN009804,ACC001411,Arjun Verma,"Alwarpet, Delhi - 411185",Savings,2026-06-13T09:52:07.489304,49156.49,POS,BigBasket,DEV-292073,IN,Delhi,994,41213.31,0,False,,,,,
TXN009805,ACC000397,Sanjay Desai,"Salt Lake, Hyderabad - 259077",Current,2026-07-04T18:35:45.604360,2031.97,UPI,Rent Payment - Landlord,DEV-681896,IN,Hyderabad,2418,1661.41,0,False,,,,,
TXN009806,ACC001143,Manoj Sharma,"Jubilee Hills, Bengaluru - 385566",Savings,2026-05-28T19:46:24.492930,211.97,IMPS,Flipkart,DEV-441288,IN,Bengaluru,266,474.89,0,False,,,,,
TXN009807,ACC001600,Pooja Patel,"Banjara Hills, Pune - 286076",NRI,2026-07-01T15:43:10.860086,84912.4,POS,LIC Premium,DEV-526638,IN,Pune,315,71260.76,0,False,,,,,
TXN009808,ACC001988,Amit Singh,"Andheri West, Chennai - 192045",Savings,2026-06-13T13:29:40.118795,49249.27,NEFT,Reliance Retail,DEV-799157,IN,Chennai,1252,49187.7,0,False,,,,,
TXN009809,ACC001532,Karan Iyer,"Alwarpet, Delhi - 744871",Salary,2026-06-03T19:03:27.990715,43529.68,UPI,Airtel Recharge,DEV-217353,IN,Delhi,1517,51942.88,0,False,,,,,
TXN009810,ACC001368,Anil Pillai,"Salt Lake, Chennai - 156307",Savings,2026-05-23T01:32:31.601033,132155.8,UPI,Amazon India,DEV-450226,IN,Chennai,1119,22045.92,55,True,amount 6.0x above account average; unusual transaction hour (01:00),Route to Analyst,50,Flagged by rule-based signals; detailed reasoning unavailable for this record.,odd_hour_high_amount
TXN009811,ACC000376,Sanjay Reddy,"Gachibowli, Chennai - 772036",Savings,2026-06-11T21:48:41.858247,48932.2,Card,BigBasket,DEV-396882,IN,Chennai,305,50845.41,0,False,,,,,
TXN009812,ACC001878,Rajesh Bose,"Vasant Kunj, Kolkata - 210337",Salary,2026-06-14T15:21:20.177939,7389.1,IMPS,Amazon India,DEV-536790,IN,Kolkata,1010,48208.31,0,False,,,,,
TXN009813,ACC001452,Pooja Bose,"Koramangala, Delhi - 840720",Savings,2026-07-23T04:29:27.461065,82583.48,UPI,IRCTC,DEV-352586,IN,Delhi,150,67990.37,20,False,unusual transaction hour (04:00),,,,
TXN009814,ACC001684,Rajesh Rao,"Ballygunge, Pune - 134156",Savings,2026-07-06T08:55:56.946721,18943.57,NEFT,Amazon India,DEV-953381,IN,Pune,82,12031.41,0,False,,,,,
TXN009815,ACC001236,Anjali Chatterjee,"Koramangala, Delhi - 199168",Savings,2026-07-28T14:24:50.011579,1785.29,UPI,HDFC Credit Card Payment,DEV-945097,IN,Delhi,1420,1790.26,0,False,,,,,
TXN009816,ACC001842,Kavita Joshi,"Jubilee Hills, Delhi - 259786",Salary,2026-06-30T13:02:45.267396,4065.29,NEFT,Amazon India,DEV-153903,IN,Delhi,218,2992.55,0,False,,,,,
TXN009817,ACC000809,Deepak Verma,"Jubilee Hills, Kolkata - 577131",Savings,2026-06-19T13:49:45.661001,40934.69,UPI,Myntra,DEV-228934,IN,Kolkata,1496,60619.32,0,False,,,,,
TXN009818,ACC000569,Sanjay Chatterjee,"Ballygunge, Pune - 818247",Savings,2026-05-09T11:59:50.222244,632.56,Card,Petrol Pump - HP,DEV-632294,IN,Pune,253,718.42,0,False,,,,,
TXN009819,ACC000682,Sunita Rao,"Vasant Kunj, Chennai - 626781",NRI,2026-07-23T12:07:58.480053,26562.28,UPI,HDFC Credit Card Payment,DEV-136012,IN,Chennai,968,67083.96,0,False,,,,,
TXN009820,ACC001258,Vikram Nair,"Gachibowli, Hyderabad - 667770",Current,2026-05-20T11:48:35.996589,2367.59,UPI,School Fee Payment,DEV-914972,IN,Hyderabad,1649,1964.85,0,False,,,,,
TXN009821,ACC001210,Arjun Pillai,"HSR Layout, Mumbai - 613329",Salary,2026-05-20T11:36:57.143340,49179.39,Card,Uber,DEV-864060,PA,Unknown,158,25857.45,40,False,"IP geography mismatch (PA, usually IN)",,,,geo_mismatch
TXN009822,ACC000986,Vikram Nair,"Indiranagar, Pune - 236113",Current,2026-07-13T21:24:35.045745,1267.76,UPI,Netflix India,DEV-231945,IN,Pune,306,1060.02,0,False,,,,,
TXN009823,ACC000856,Sunita Kumar,"Indiranagar, Kolkata - 868654",Current,2026-06-21T19:15:29.566024,77952.1,NEFT,Petrol Pump - HP,DEV-627953,IN,Kolkata,106,79500.76,0,False,,,,,
TXN009824,ACC000604,Pooja Gupta,"Koramangala, Mumbai - 585168",Savings,2026-07-12T08:08:54.151194,3463.85,UPI,Airtel Recharge,DEV-285793,IN,Mumbai,870,6892.89,0,False,,,,,
TXN009825,ACC000306,Anjali Mehta,"Ballygunge, Chennai - 153325",Savings,2026-05-29T01:39:26.152758,161.35,UPI,Metro Card Recharge,DEV-261169,IN,Chennai,1024,210.16,20,False,unusual transaction hour (01:00),,,,
TXN009826,ACC001117,Neha Pillai,"Alwarpet, Hyderabad - 170064",Savings,2026-06-17T09:30:22.835020,10197.95,IMPS,BSES Electricity Bill,DEV-684443,IN,Hyderabad,112,7799.33,0,False,,,,,
TXN009827,ACC001163,Ritu Singh,"Andheri West, Bengaluru - 102188",Savings,2026-06-27T17:47:01.829928,93494.92,IMPS,Reliance Retail,DEV-779445,IN,Bengaluru,979,78053.91,0,False,,,,,
TXN009828,ACC001973,Priya Reddy,"Koramangala, Delhi - 444722",Savings,2026-05-01T16:59:48.010608,6148.72,IMPS,Flipkart,DEV-616782,IN,Delhi,1530,7477.33,0,False,,,,,
TXN009829,ACC001901,Ritu Mehta,"Aundh, Bengaluru - 284025",Salary,2026-06-14T22:50:25.188624,8324.81,UPI,Metro Card Recharge,DEV-453511,IN,Bengaluru,335,7284.76,0,False,,,,,
TXN009830,ACC000051,Shalini Joshi,"Gachibowli, Chennai - 882169",Savings,2026-07-19T18:00:46.734971,3862.47,Card,Salary Credit - Employer,DEV-596249,IN,Chennai,77,5162.97,0,False,,,,,
TXN009831,ACC000015,Divya Chatterjee,"Aundh, Kolkata - 544154",Salary,2026-05-17T11:37:18.686382,1480.53,UPI,Housing Society Maintenance,DEV-790993,IN,Kolkata,322,1612.31,0,False,,,,,
TXN009832,ACC000171,Meera Sharma,"Salt Lake, Ahmedabad - 449138",Savings,2026-06-23T03:08:45.830923,37251.24,NEFT,Local Kirana Store,DEV-327558,IN,Ahmedabad,339,62079.84,20,False,unusual transaction hour (03:00),,,,
TXN009833,ACC001623,Rajesh Sharma,"Salt Lake, Mumbai - 766812",Savings,2026-06-13T11:07:21.824876,4867.76,IMPS,Amazon India,DEV-257371,IN,Mumbai,1877,3839.78,0,False,,,,,
TXN009834,ACC000037,Karan Rao,"Kothrud, Bengaluru - 597732",Salary,2026-05-17T16:50:10.357685,72964.96,IMPS,Netflix India,DEV-567574,IN,Bengaluru,1664,47810.58,0,False,,,,,
TXN009835,ACC001243,Meera Iyer,"HSR Layout, Hyderabad - 138255",Savings,2026-05-20T22:32:18.703102,609.71,Card,DMart,DEV-196704,IN,Hyderabad,288,632.26,0,False,,,,,
TXN009836,ACC001750,Arjun Gupta,"Koramangala, Pune - 443272",NRI,2026-05-15T12:36:41.378145,31375.75,Card,Housing Society Maintenance,DEV-952595,IN,Pune,160,31345.46,0,False,,,,,
TXN009837,ACC000021,Rohit Sharma,"Alwarpet, Hyderabad - 431535",Savings,2026-07-24T10:16:31.078480,13014.78,NEFT,Flipkart,DEV-237235,IN,Hyderabad,1660,11310.49,0,False,,,,,
TXN009838,ACC000415,Anjali Mehta,"Alwarpet, Delhi - 859246",Savings,2026-07-02T11:50:07.611988,34038.25,Card,Airtel Recharge,DEV-654640,IN,Delhi,241,62432.35,0,False,,,,,
TXN009839,ACC000503,Kavita Gupta,"Banjara Hills, Pune - 627835",Salary,2026-05-22T22:36:53.176306,722.72,UPI,DMart,DEV-207392,IN,Pune,925,871.43,0,False,,,,,
TXN009840,ACC001981,Priya Singh,"Powai, Hyderabad - 657522",Savings,2026-07-25T15:55:59.588022,337.83,IMPS,Flipkart,DEV-948866,IN,Hyderabad,49,318.74,0,False,,,,,
TXN009841,ACC000594,Neha Pillai,"Aundh, Mumbai - 558245",Savings,2026-07-07T16:03:06.088283,1305.37,UPI,Flipkart,DEV-615346,IN,Mumbai,326,1652.46,0,False,,,,,
TXN009842,ACC001948,Anjali Iyer,"Salt Lake, Pune - 781291",Savings,2026-07-12T10:49:52.248233,5586.1,UPI,HDFC Credit Card Payment,DEV-125404,IN,Pune,100,5786.99,0,False,,,,,
TXN009843,ACC000991,Anil Iyer,"Gachibowli, Chennai - 773492",Savings,2026-06-18T08:24:45.968669,909.1,UPI,Housing Society Maintenance,DEV-919938,IN,Chennai,279,1402.42,0,False,,,,,
TXN009844,ACC001121,Pooja Desai,"Andheri West, Kolkata - 301961",Savings,2026-05-15T10:04:35.408830,16693.95,Card,School Fee Payment,DEV-918551,IN,Kolkata,1288,11780.82,0,False,,,,,
TXN009845,ACC000402,Kavita Kumar,"Banjara Hills, Bengaluru - 302647",Savings,2026-06-19T08:48:22.604674,3156.44,UPI,School Fee Payment,DEV-596864,IN,Bengaluru,914,6861.47,0,False,,,,,
TXN009846,ACC000265,Ritu Chatterjee,"Salt Lake, Mumbai - 490559",Savings,2026-06-22T13:37:53.928228,1106.76,UPI,Uber,DEV-814263,IN,Mumbai,1180,863.03,0,False,,,,,
TXN009847,ACC001084,Rohit Iyer,"Alwarpet, Bengaluru - 166980",Savings,2026-05-03T09:19:28.585417,14555.59,UPI,Netflix India,DEV-158572,IN,Bengaluru,506,17559.8,0,False,,,,,
TXN009848,ACC002074,Manoj Pillai,"Malviya Nagar, Kolkata - 495618",Savings,2026-06-30T07:46:17.593466,43750.39,UPI,Zomato,DEV-740177,IN,Kolkata,2448,33512.13,0,False,,,,,
TXN009849,ACC001850,Karan Sharma,"Gachibowli, Delhi - 166733",Savings,2026-06-26T17:45:36.455733,36557.46,UPI,DMart,DEV-739379,IN,Delhi,1826,46658.65,0,False,,,,,
TXN009850,ACC001678,Karan Singh,"Powai, Pune - 218627",Current,2026-07-10T15:06:26.062168,10270.38,UPI,HDFC Credit Card Payment,DEV-495035,IN,Pune,179,12856.7,0,False,,,,,
TXN009851,ACC001539,Anjali Patel,"Alwarpet, Bengaluru - 872982",Savings,2026-06-29T05:16:50.228522,586.69,IMPS,Myntra,DEV-466296,IN,Bengaluru,145,1411.45,0,False,,,,,
TXN009852,ACC002059,Kavita Mehta,"Alwarpet, Delhi - 788770",NRI,2026-07-05T19:23:14.510571,14959.79,NEFT,Reliance Retail,DEV-242695,IN,Delhi,1248,16870.89,0,False,,,,,
TXN009853,ACC001574,Priya Singh,"Powai, Delhi - 721109",Savings,2026-05-13T21:47:37.754138,1156.54,IMPS,Reliance Retail,DEV-643490,IN,Delhi,2373,1343.2,0,False,,,,,
TXN009854,ACC000142,Sanjay Singh,"Aundh, Bengaluru - 742848",Savings,2026-05-25T08:18:35.310641,1829.01,UPI,Petrol Pump - HP,DEV-735710,IN,Bengaluru,53,1484.47,0,False,,,,,
TXN009855,ACC001445,Ritu Sharma,"Koramangala, Pune - 540191",Savings,2026-07-19T07:59:39.225493,906.34,UPI,BSES Electricity Bill,DEV-940390,IN,Pune,307,1316.16,0,False,,,,,
TXN009856,ACC002082,Vikram Chatterjee,"Andheri West, Delhi - 183326",Savings,2026-05-18T12:10:34.005248,19694.78,POS,Amazon India,DEV-980697,IN,Delhi,577,29347.76,0,False,,,,,
TXN009857,ACC000409,Priya Pillai,"Banjara Hills, Bengaluru - 846635",Savings,2026-06-07T16:37:00.565239,1304.27,POS,DMart,DEV-269999,IN,Bengaluru,224,1842.06,0,False,,,,,
TXN009858,ACC001853,Deepak Desai,"Ballygunge, Mumbai - 861275",Salary,2026-07-11T00:06:14.753564,14373.09,UPI,BigBasket,DEV-464779,IN,Mumbai,177,24851.57,0,False,,,,,
TXN009859,ACC001165,Meera Iyer,"Powai, Delhi - 742501",Savings,2026-05-28T07:04:34.714547,13072.02,IMPS,Zomato,DEV-745330,IN,Delhi,1061,8374.68,0,False,,,,,
TXN009860,ACC000385,Meera Kumar,"Ballygunge, Delhi - 773452",Salary,2026-06-03T10:11:25.717076,32594.31,NEFT,IRCTC,DEV-836989,IN,Delhi,321,26238.66,0,False,,,,,
TXN009861,ACC000352,Shalini Pillai,"Jubilee Hills, Hyderabad - 347259",Salary,2026-07-03T11:35:48.408719,1184.62,Card,Flipkart,DEV-855829,IN,Hyderabad,173,1228.54,0,False,,,,,
TXN009862,ACC002150,Sanjay Iyer,"Ballygunge, Pune - 797503",Savings,2026-05-02T11:00:02.407902,8255.49,UPI,Airtel Recharge,DEV-590306,IN,Pune,2363,8941.57,0,False,,,,,
TXN009863,ACC001755,Shalini Kumar,"Banjara Hills, Kolkata - 695994",Current,2026-05-23T16:55:36.986051,16163.62,IMPS,Swiggy,DEV-685838,IN,Kolkata,2112,12405.19,0,False,,,,,
TXN009864,ACC000125,Neha Sharma,"Aundh, Kolkata - 638009",Savings,2026-06-29T11:48:58.446628,23947.51,UPI,Swiggy,DEV-768480,IN,Kolkata,2146,18728.27,0,False,,,,,
TXN009865,ACC001049,Divya Singh,"HSR Layout, Kolkata - 642638",Salary,2026-07-03T11:44:41.148778,279.79,UPI,BSES Electricity Bill,DEV-791694,IN,Kolkata,1595,291.59,0,False,,,,,
TXN009866,ACC001444,Rajesh Nair,"Koramangala, Pune - 130588",Salary,2026-07-28T02:40:26.284807,710.23,Card,HDFC Credit Card Payment,DEV-710313,IN,Pune,75,1045.42,20,False,unusual transaction hour (02:00),,,,
TXN009867,ACC001311,Priya Gupta,"Gachibowli, Chennai - 864624",Savings,2026-07-17T09:17:42.329883,388.24,IMPS,Reliance Retail,DEV-241260,IN,Chennai,197,435.2,0,False,,,,,
TXN009868,ACC001381,Priya Gupta,"Vasant Kunj, Hyderabad - 548263",Salary,2026-05-15T01:49:28.606128,37763.25,UPI,Salary Credit - Employer,DEV-476925,IN,Hyderabad,639,31516.67,20,False,unusual transaction hour (01:00),,,,
TXN009869,ACC000740,Ritu Pillai,"Alwarpet, Chennai - 544420",Current,2026-05-19T14:01:39.317375,17810.76,UPI,Myntra,DEV-469737,IN,Chennai,248,14932.03,0,False,,,,,
TXN009870,ACC000462,Priya Nair,"HSR Layout, Ahmedabad - 748410",Salary,2026-05-21T12:01:38.149113,27913.17,Card,Zomato,DEV-119989,IN,Ahmedabad,304,24203.38,0,False,,,,,
TXN009871,ACC000994,Vikram Pillai,"Powai, Pune - 887589",Salary,2026-06-13T17:02:50.669361,25059.01,Card,BigBasket,DEV-748213,IN,Pune,215,25766.31,0,False,,,,,
